date,Cases_0_9,Cases_10_19,Cases_20_29,Cases_30_39,Cases_40_49,Cases_50_59,Cases_60_69,Cases_70_79,Cases_80_89,Cases_90_Plus,ICU_Beds,Hosp_Beds,ICU_Inflow,Hosp_Inflow,Total_Beds,ICU_Inflow_SMA7d,Hosp_Inflow_SMA7d,Total_Inflow,Total_Inflow_SMA7d,Total_ICU_Beds,ICU_Inflow_SMA14d,Hosp_Inflow_SMA14d,OMT_Check_ICU,OMT_Check_Hosp,Prev_LB,Prev,Prev_UB,Prev_Growth,Prev_SMA7d,R_LB,R,R_UB,Tested,Cases,Cases_Pct,Tested_SMA7d,Cases_Pct_SMA3d,Cases_Pct_SMA7d,Vacc_Est_Carehomes,Vacc_Adm_GGD,Vacc_Adm_Hosp,Vacc_Est,Vacc_Adm,Vacc_Adm_Doctors,RNA,RNA_SMA3d,RNA_SMA7d
2021-03-07,437.0,640.0,779.0,713.0,658.0,761.0,407.0,249.0,95.0,17.0,545,1306.0,39.0,139.0,1851.0,39.4285714285714,173.857142857143,178.0,213.285714285714,976.0,27.4285714285714,171.285714285714,144.0,102.0,76217,103878.0,131423,777.0,995.571428571429,1.11,1.14,1.17,47101,3822,8.11447739963058,51639.0,8.2,8.0,382925.0,1013640.0,102851.0,1631575.0,1116491.0,132159.0,24440868748678.01,23068221144786.83,19801956808819.7
2021-03-06,403.0,616.0,775.0,720.0,720.0,772.0,462.0,218.0,88.0,16.0,542,1321.0,36.0,176.0,1863.0,36.8571428571429,176.857142857143,212.0,213.714285714286,1022.0,29.2857142857143,166.0,126.0,107.0,75601,103101.0,130241,905.0,1017.28571428571,1.13,1.16,1.19,46446,3761,8.09757567928347,50255.0,8.0,8.1,381250.0,994281.0,100051.0,1607741.0,1094332.0,132159.0,25037610886352.8,22204481027602.863,18208622411967.29
2021-03-05,347.0,636.0,771.0,725.0,744.0,803.0,414.0,234.0,108.0,34.0,541,1370.0,39.0,185.0,1911.0,34.8571428571429,178.142857142857,224.0,213.0,1032.0,29.0,161.857142857143,120.0,110.0,75148,102196.0,128566,799.0,1043.14285714286,1.13,1.16,1.19,49327,4116,8.34431447280394,49176.0,7.9,8.2,375994.0,974599.0,100051.0,1582803.0,1074650.0,132159.0,19726183799329.684,18947786522406.832,20643316497289.344
2021-03-04,293.0,593.0,748.0,642.0,612.0,649.0,411.0,247.0,97.0,32.0,539,1384.0,31.0,167.0,1923.0,33.8571428571429,178.285714285714,198.0,212.142857142857,1024.0,27.2857142857143,163.857142857143,124.0,109.0,75064,101397.0,127044,742.0,1021.71428571429,1.1,1.14,1.17,52931,3949,7.46065632616047,48573.0,7.8,8.2,361767.0,954564.0,100051.0,1538499.0,1054615.0,122117.0,21849648397126.12,18594848906592.777,20000812594068.406
2021-03-03,333.0,665.0,905.0,648.0,625.0,764.0,421.0,242.0,111.0,27.0,549,1397.0,49.0,177.0,1946.0,33.5714285714286,182.428571428571,226.0,216.0,1004.0,27.8571428571429,165.142857142857,121.0,110.0,74836,100655.0,126208,1373.0,986.142857142857,1.08,1.11,1.14,54907,4359,7.9388784672264,47836.0,8.0,8.4,338111.0,934371.0,97551.0,1479652.0,1031922.0,109619.0,15267527370764.7,15853128610083.764,18575547274403.543
2021-03-02,281.0,696.0,890.0,691.0,618.0,725.0,425.0,221.0,100.0,27.0,540,1444.0,52.0,228.0,1984.0,29.4285714285714,178.714285714286,280.0,208.142857142857,1000.0,29.8571428571429,168.857142857143,99.0,106.0,74116,99282.0,124717,1394.0,775.0,1.04,1.07,1.1,54341,4376,8.05285143814063,47544.0,8.2,8.5,323345.0,913875.0,97551.0,1429342.0,1011426.0,94571.0,18667370951887.52,15193128810065.908,18789066515012.383
2021-03-01,327.0,645.0,889.0,714.0,692.0,756.0,470.0,257.0,128.0,16.0,536,1375.0,30.0,145.0,1911.0,26.4285714285714,174.571428571429,175.0,201.0,970.0,30.0,170.285714285714,88.0,103.0,72596,97888.0,123748,979.0,504.857142857143,1.03,1.05,1.08,56417,4464,7.91250864101246,46476.0,8.5,8.6,311216.0,892838.0,97551.0,1381128.0,990389.0,79523.0,13624487507599.08,22997494987305.79,19772318365991.285
2021-02-28,313.0,592.0,649.0,599.0,580.0,583.0,405.0,213.0,106.0,20.0,526,1322.0,21.0,160.0,1848.0,27.4285714285714,171.285714285714,181.0,198.714285714286,927.0,27.8571428571429,173.285714285714,98.0,99.0,71103,96909.0,122914,929.0,335.285714285714,1.02,1.05,1.08,37413,3346,8.94341539037233,45316.0,8.9,8.8,304902.0,871214.0,97551.0,1336670.0,968765.0,63003.0,13287527970711.137,23532217977033.81,22488399063564.44
2021-02-27,306.0,569.0,659.0,637.0,599.0,704.0,429.0,216.0,103.0,27.0,518,1291.0,22.0,185.0,1809.0,29.2857142857143,166.0,207.0,195.285714285714,988.0,25.7142857142857,175.0,114.0,95.0,70213,95980.0,121758,1086.0,168.428571428571,1.02,1.05,1.08,38893,3536,9.09161031548093,44527.0,8.8,9.0,303170.0,855368.0,97551.0,1319008.0,952919.0,62919.0,42080469483607.16,23060639039954.125,28028800853709.53
2021-02-26,280.0,547.0,691.0,655.0,614.0,686.0,414.0,243.0,108.0,31.0,525,1339.0,32.0,186.0,1864.0,29.0,161.857142857143,218.0,190.857142857143,1018.0,27.4285714285714,178.714285714286,106.0,91.0,69140,94894.0,120411,649.0,49.7142857142857,1.01,1.04,1.07,45110,3946,8.74750609620927,44052.0,8.5,9.0,288228.0,837044.0,97551.0,1285742.0,934595.0,62919.0,15228656476783.137,14621203230427.266,26748067557754.24
2021-02-25,277.0,555.0,685.0,601.0,617.0,642.0,415.0,231.0,143.0,35.0,526,1361.0,29.0,196.0,1887.0,27.2857142857143,163.857142857143,225.0,191.142857142857,1025.0,29.1428571428571,176.142857142857,94.0,93.0,68782,94245.0,119615,493.0,-53.7142857142857,0.98,1.01,1.04,47774,4065,8.50881232469544,43293.0,8.5,9.2,270803.0,818242.0,97551.0,1236192.0,915793.0,49596.0,11872791159472.084,18061695707746.16,29533440791524.09
2021-02-24,313.0,598.0,770.0,681.0,652.0,717.0,464.0,283.0,139.0,54.0,533,1350.0,20.0,151.0,1883.0,27.8571428571429,165.142857142857,171.0,193.0,1041.0,27.7142857142857,174.714285714286,101.0,95.0,68477,93752.0,119180,-105.0,-155.571428571429,0.96,0.99,1.02,52859,4406,8.33538281087421,42460.0,8.8,9.4,241430.0,794070.0,97551.0,1169302.0,891621.0,36251.0,16762162055026.58,24983116118125.848,32667266085518.69
2021-02-23,313.0,598.0,795.0,716.0,645.0,714.0,453.0,271.0,144.0,52.0,538,1379.0,31.0,199.0,1917.0,29.8571428571429,168.857142857143,230.0,198.714285714286,1018.0,25.7142857142857,177.857142857143,116.0,95.0,68546,93857.0,119759,-497.0,-209.285714285714,0.94,0.97,1.0,46864,4101,8.75085353362923,41479.0,9.4,9.6,223290.0,768413.0,94551.0,1112536.0,862964.0,26282.0,25550133908739.81,36752508933692.6,35138563585681.43
2021-02-22,338.0,600.0,828.0,698.0,714.0,772.0,462.0,260.0,170.0,37.0,561,1347.0,37.0,122.0,1908.0,30.0,170.285714285714,159.0,200.285714285714,1000.0,24.8571428571429,165.142857142857,121.0,103.0,68497,94354.0,120769,-208.0,-219.714285714286,0.95,0.98,1.0,48298,4571,9.46416000662553,41300.0,9.8,9.7,207483.0,741003.0,94551.0,1062871.0,835554.0,19834.0,32637052390611.16,39274243101419.34,36341078884433.73
2021-02-21,268.0,496.0,665.0,659.0,579.0,700.0,430.0,238.0,118.0,29.0,534,1315.0,34.0,123.0,1849.0,27.8571428571429,173.285714285714,157.0,201.142857142857,995.0,25.4285714285714,161.857142857143,110.0,107.0,68458,94562.0,120905,-239.0,-247.428571428571,0.97,1.0,1.03,31894,3300,10.346773687841,37644.0,10.1,9.7,194160.0,712193.0,94551.0,1014290.0,806744.0,13386.0,52070340501726.84,39970648675606.336,39090337607292.54
2021-02-20,290.0,496.0,687.0,660.0,620.0,770.0,408.0,239.0,121.0,35.0,522,1336.0,20.0,156.0,1858.0,25.7142857142857,175.0,176.0,200.714285714286,1024.0,25.4285714285714,164.0,101.0,107.0,68598,94801.0,120585,255.0,-227.571428571429,1.0,1.03,1.06,35565,3452,9.70617179811613,36141.0,9.9,9.7,194160.0,685338.0,94551.0,987435.0,779889.0,13386.0,33115336411920.027,33883724580842.16,35483439293539.336
2021-02-19,262.0,462.0,700.0,666.0,620.0,713.0,456.0,266.0,151.0,44.0,510,1433.0,20.0,200.0,1943.0,27.4285714285714,178.714285714286,220.0,206.142857142857,1025.0,24.0,161.714285714286,114.0,111.0,68460,94546.0,120270,-75.0,-228.142857142857,1.01,1.04,1.07,39795,4071,10.2299283829627,34238.0,9.7,9.9,194160.0,656348.0,94551.0,958445.0,750899.0,13386.0,34726269113172.137,34199027295590.72,33549425244550.3
2021-02-18,274.0,513.0,674.0,669.0,642.0,739.0,441.0,264.0,175.0,60.0,523,1408.0,33.0,205.0,1931.0,29.1428571428571,176.142857142857,238.0,205.285714285714,1034.0,22.5714285714286,159.428571428571,129.0,110.0,69002,94621.0,120628,-220.0,-223.857142857143,1.01,1.04,1.07,41946,4124,9.83168836122634,32511.0,9.5,9.9,189142.0,625081.0,94551.0,915713.0,719632.0,6939.0,33809568217434.312,33946184591201.984,32344741362567.96
2021-02-17,291.0,525.0,750.0,718.0,622.0,724.0,467.0,269.0,172.0,46.0,520,1399.0,34.0,177.0,1919.0,27.7142857142857,174.714285714286,211.0,202.428571428571,1036.0,23.4285714285714,158.142857142857,118.0,110.0,69219,94841.0,121046,-481.0,-232.142857142857,1.02,1.05,1.08,45988,4215,9.16543446116378,30962.0,9.3,10.1,184706.0,592755.0,94551.0,874959.0,687306.0,2947.0,34061244556165.69,39970283002264.81,31406596548280.305
2021-02-16,215.0,446.0,702.0,687.0,621.0,742.0,506.0,258.0,179.0,46.0,526,1400.0,32.0,209.0,1926.0,25.7142857142857,177.857142857143,241.0,203.571428571429,1054.0,24.1428571428571,156.0,107.0,114.0,69269,95322.0,121814,-570.0,-115.857142857143,1.04,1.07,1.1,45615,4348,9.53195220870328,29020.0,9.8,10.4,180270.0,559635.0,94551.0,835929.0,654186.0,1473.0,33967741000005.94,37557218918694.4,29119962317259.246
2021-02-15,192.0,443.0,683.0,582.0,550.0,738.0,417.0,254.0,151.0,49.0,536,1386.0,22.0,143.0,1922.0,24.8571428571429,165.142857142857,165.0,190.0,1035.0,24.5714285714286,170.0,101.0,97.0,69437,95892.0,122827,-402.0,59.8571428571429,1.08,1.11,1.14,22702,2077,9.14897365870848,26915.0,10.6,10.8,177366.0,528988.0,94551.0,800905.0,623539.0,0.0,51881863450622.805,32760384608358.0,30731925892415.555
2021-02-14,184.0,386.0,611.0,494.0,455.0,622.0,358.0,214.0,133.0,33.0,530,1329.0,19.0,135.0,1859.0,25.4285714285714,161.857142857143,154.0,187.285714285714,1000.0,24.2857142857143,173.428571428571,105.0,93.0,69879,96294.0,122939,-100.0,181.285714285714,1.11,1.15,1.18,21377,2379,11.1287832717407,27170.0,11.0,11.2,176745.0,512392.0,94469.0,783606.0,606861.0,0.0,26822052305454.44,24230924104582.312,26286159356493.312
2021-02-13,165.0,356.0,510.0,474.0,495.0,641.0,340.0,213.0,124.0,48.0,538,1325.0,32.0,182.0,1863.0,25.4285714285714,164.0,214.0,189.428571428571,1060.0,25.8571428571429,172.285714285714,98.0,95.0,69814,96394.0,122712,251.0,302.857142857143,1.13,1.16,1.2,22242,2549,11.4603003327039,24130.0,10.8,11.2,176745.0,483804.0,93816.0,754365.0,577620.0,0.0,19577238068996.76,24371091508571.074,23911991648049.4
2021-02-12,153.0,359.0,547.0,477.0,489.0,641.0,377.0,206.0,165.0,48.0,534,1370.0,32.0,182.0,1904.0,24.0,161.714285714286,214.0,185.714285714286,1039.0,26.8571428571429,176.571428571429,89.0,92.0,69626,96143.0,122168,-45.0,383.142857142857,1.11,1.14,1.18,27707,2942,10.6182553145415,25053.0,10.8,11.1,176745.0,454614.0,93816.0,725175.0,548430.0,0.0,26293481939295.73,23863613798578.26,26591547962997.91
2021-02-11,170.0,340.0,551.0,497.0,458.0,631.0,360.0,230.0,197.0,57.0,537,1415.0,23.0,195.0,1952.0,22.5714285714286,159.428571428571,218.0,182.0,1054.0,28.8571428571429,180.857142857143,78.0,88.0,70411,96188.0,121638,-278.0,395.142857142857,1.07,1.1,1.14,31101,3272,10.5205620398058,25726.0,11.1,11.2,176178.0,424894.0,93816.0,694888.0,518710.0,0.0,27242554517420.727,30182948494179.72,24670136878092.027
2021-02-10,168.0,408.0,639.0,507.0,470.0,604.0,379.0,212.0,178.0,58.0,533,1457.0,20.0,199.0,1990.0,23.4285714285714,158.142857142857,219.0,181.571428571429,1044.0,28.8571428571429,180.857142857143,81.0,87.0,70995,96466.0,121726,333.0,376.0,1.03,1.06,1.09,32393,3633,11.2153860401939,26157.0,11.7,11.1,170726.0,395742.0,93816.0,660284.0,489558.0,0.0,18054804939018.324,28022596221428.5,24083132433385.96
2021-02-09,157.0,415.0,608.0,548.0,498.0,679.0,441.0,238.0,203.0,60.0,550,1460.0,26.0,120.0,2010.0,24.1428571428571,156.0,146.0,180.142857142857,1005.0,30.7142857142857,183.285714285714,79.0,85.0,70920,96133.0,121201,660.0,228.142857142857,1.0,1.03,1.06,30884,3584,11.6047144152312,26466.0,11.9,11.0,165894.0,366436.0,93816.0,626146.0,460252.0,0.0,45251486026100.1,25405287357204.77,25723133209237.133
2021-02-08,137.0,342.0,555.0,507.0,481.0,597.0,409.0,218.0,168.0,64.0,542,1492.0,26.0,120.0,2034.0,24.5714285714286,170.0,146.0,194.571428571429,997.0,34.0,183.428571428571,72.0,93.0,70480,95473.0,120735,448.0,-58.2857142857143,0.99,1.02,1.06,24488,3010,12.2917347272133,26599.0,11.3,10.8,161517.0,340601.0,93816.0,595934.0,434417.0,0.0,20761497699167.07,23099502773050.16,25109257763905.35
2021-02-07,115.0,279.0,485.0,450.0,424.0,560.0,352.0,166.0,119.0,33.0,535,1445.0,19.0,150.0,1980.0,24.2857142857143,173.428571428571,169.0,197.714285714286,997.0,34.0,187.0,71.0,93.0,70058,95025.0,120313,751.0,-323.285714285714,0.99,1.03,1.07,94,6,6.38297872340426,27881.0,10.8,10.7,156503.0,321042.0,93816.0,571361.0,414858.0,0.0,10202878346347.12,20460204988312.65,25342310476287.883
2021-02-06,172.0,341.0,511.0,418.0,454.0,608.0,385.0,197.0,156.0,59.0,547,1436.0,22.0,166.0,1983.0,25.8571428571429,172.285714285714,188.0,198.142857142857,1035.0,35.7142857142857,190.285714285714,72.0,91.0,69021,94274.0,119672,813.0,-651.0,0.99,1.02,1.06,28705,3020,10.5208151889915,30623.0,10.6,10.9,154665.0,320982.0,93216.0,568863.0,414198.0,0.0,38334132273636.3,24770420007689.69,26861480480141.68
2021-02-05,142.0,374.0,526.0,508.0,520.0,633.0,418.0,235.0,194.0,62.0,573,1479.0,22.0,166.0,2052.0,26.8571428571429,176.571428571429,188.0,203.428571428571,1063.0,36.2857142857143,192.857142857143,74.0,92.0,68008,93461.0,119451,39.0,-926.714285714286,0.96,0.99,1.02,32418,3569,11.0093158122031,29846.0,10.6,11.0,149742.0,295159.0,87816.0,532717.0,382975.0,0.0,12843604344954.53,21837312706469.78,25570573137101.65
2021-02-04,157.0,321.0,596.0,519.0,468.0,626.0,411.0,218.0,198.0,81.0,602,1519.0,29.0,186.0,2121.0,28.8571428571429,180.857142857143,215.0,209.714285714286,1088.0,35.5714285714286,197.857142857143,81.0,91.0,67701,93422.0,120099,-412.0,-1133.14285714286,0.92,0.96,0.99,34120,3526,10.3341148886284,29387.0,10.5,11.2,139018.0,269801.0,86716.0,495535.0,356517.0,0.0,23133523404478.25,31207563894410.81,38800483759543.57
2021-02-03,142.0,409.0,630.0,518.0,552.0,696.0,426.0,244.0,187.0,59.0,613,1601.0,25.0,184.0,2214.0,28.8571428571429,180.857142857143,209.0,209.714285714286,1092.0,36.5714285714286,203.571428571429,79.0,89.0,67494,93834.0,121315,-702.0,-1254.57142857143,0.9,0.93,0.97,34550,3580,10.3617945007236,29023.0,10.8,11.2,124504.0,245278.0,85216.0,454998.0,330494.0,0.0,29534810369976.56,30960678321533.0,40951326878570.16
2021-02-02,148.0,410.0,609.0,549.0,530.0,671.0,413.0,242.0,207.0,88.0,629,1640.0,29.0,218.0,2269.0,30.7142857142857,183.285714285714,247.0,214.0,1100.0,35.0,205.142857142857,88.0,89.0,67425,94536.0,122315,-1345.0,-1274.14285714286,0.9,0.93,0.96,31821,3411,10.7193362873574,29058.0,11.4,11.3,112391.0,222486.0,81216.0,416093.0,303702.0,0.0,40954357908777.63,28061430989315.363,41754926694378.086
2021-02-01,147.0,420.0,662.0,570.0,579.0,724.0,438.0,261.0,202.0,74.0,639,1631.0,24.0,144.0,2270.0,34.0,183.428571428571,168.0,217.428571428571,1065.0,33.5714285714286,208.857142857143,101.0,88.0,68167,95881.0,124151,-1407.0,-1211.0,0.91,0.94,0.97,33458,3759,11.2349811704226,29282.0,11.8,11.4,98633.0,203559.0,73716.0,375908.0,277275.0,0.0,22392866685844.81,24175905310508.184,40730936502036.1
2021-01-31,126.0,354.0,565.0,449.0,467.0,650.0,398.0,199.0,145.0,46.0,646,1573.0,30.0,142.0,2219.0,34.0,187.0,172.0,221.0,1100.0,34.1428571428571,206.428571428571,100.0,91.0,69355,97288.0,125413,-1543.0,-1132.71428571429,0.93,0.97,1.0,19289,2457,12.7378298512105,29754.0,12.2,11.4,95833.0,187339.0,60716.0,343888.0,248055.0,0.0,20837068373323.656,51862609315909.25,42871263252472.79
2021-01-30,155.0,355.0,563.0,476.0,521.0,683.0,396.0,215.0,144.0,42.0,640,1600.0,29.0,196.0,2240.0,35.7142857142857,190.285714285714,225.0,226.0,1111.0,33.5714285714286,208.428571428571,106.0,91.0,70950,98831.0,126695,-1117.0,-1087.42857142857,0.95,0.98,1.01,23265,2755,11.8418224801204,30540.0,11.5,11.4,89089.0,176286.0,57216.0,322591.0,233502.0,0.0,29297780872356.08,57646728270689.5,44337375932890.18
2021-01-29,139.0,357.0,630.0,563.0,552.0,677.0,433.0,222.0,197.0,60.0,659,1572.0,36.0,196.0,2231.0,36.2857142857143,192.857142857143,232.0,229.142857142857,1117.0,33.8571428571429,208.142857142857,107.0,93.0,71919,99948.0,127631,-1406.0,-1070.57142857143,0.93,0.97,1.0,29207,3522,12.0587530386551,31364.0,11.1,11.4,77244.0,152253.0,57216.0,286713.0,209469.0,0.0,105452978702048.0,59600804340114.82,44458260759800.96
2021-01-28,123.0,380.0,634.0,497.0,514.0,733.0,448.0,244.0,202.0,69.0,645,1595.0,29.0,186.0,2240.0,35.5714285714286,197.857142857143,215.0,233.428571428571,1140.0,32.8571428571429,206.142857142857,108.0,96.0,73579,101354.0,129544,-1262.0,-1073.57142857143,0.91,0.94,0.97,31574,3353,10.6194970545385,32442.0,10.9,11.3,61238.0,152253.0,46416.0,259907.0,198669.0,0.0,38189425237664.39,35711953626893.4,34363796469730.555
2021-01-27,132.0,462.0,698.0,588.0,573.0,765.0,483.0,284.0,227.0,88.0,651,1648.0,38.0,201.0,2299.0,36.5714285714286,203.571428571429,239.0,240.142857142857,1143.0,34.5714285714286,206.142857142857,106.0,99.0,74809,102616.0,131005,-839.0,-1102.42857142857,0.89,0.92,0.95,34789,3724,10.7045330420535,33783.0,11.2,11.3,43836.0,140205.0,46416.0,230457.0,186621.0,0.0,35160009080632.074,35440529860639.12,34291925215494.188
2021-01-26,112.0,445.0,697.0,570.0,574.0,738.0,461.0,272.0,210.0,82.0,674,1705.0,52.0,219.0,2379.0,35.0,205.142857142857,271.0,240.142857142857,1140.0,37.2857142857143,207.0,94.0,99.0,75056,103455.0,132698,-903.0,-1146.42857142857,0.88,0.91,0.94,33393,3792,11.355673344713,35238.0,11.6,11.3,30045.0,128311.0,40216.0,198572.0,168527.0,0.0,33786426562383.72,34087145879176.89,34253577120244.66
2021-01-25,107.0,485.0,744.0,584.0,617.0,789.0,512.0,318.0,233.0,89.0,664,1720.0,24.0,169.0,2384.0,33.5714285714286,208.857142857143,193.0,242.428571428571,1080.0,37.4285714285714,210.142857142857,90.0,99.0,75297,104358.0,134491,-859.0,-1170.14285714286,0.88,0.91,0.94,36758,4201,11.4288046139616,36768.0,11.8,11.1,21357.0,116593.0,40216.0,178166.0,156809.0,0.0,37375153938901.56,32872995245292.863,38379747833253.984
2021-01-24,95.0,404.0,640.0,537.0,553.0,713.0,464.0,234.0,152.0,54.0,680,1667.0,42.0,165.0,2347.0,34.1428571428571,206.428571428571,207.0,240.571428571429,1096.0,36.8571428571429,213.142857142857,93.0,97.0,75397,105217.0,136030,-1226.0,-1218.57142857143,0.89,0.92,0.95,24795,3021,12.183908045977,38339.0,11.8,11.0,16829.0,107100.0,40216.0,164145.0,147316.0,0.0,31099857136245.414,32011853489510.72,37325909711349.67
2021-01-23,132.0,440.0,684.0,588.0,615.0,799.0,512.0,247.0,163.0,60.0,673,1633.0,33.0,214.0,2306.0,33.5714285714286,208.428571428571,247.0,242.0,1132.0,35.0,214.285714285714,96.0,97.0,75801,106443.0,137372,-999.0,-1126.0,0.89,0.92,0.94,29032,3456,11.9041058142739,39237.0,11.3,10.8,15000.0,97279.0,40216.0,152495.0,152495.0,0.0,30143974660731.613,34207343263432.176,40249312719421.33
2021-01-22,132.0,449.0,725.0,628.0,630.0,864.0,541.0,278.0,243.0,80.0,674,1684.0,31.0,231.0,2358.0,33.8571428571429,208.142857142857,262.0,242.0,1130.0,36.2857142857143,218.428571428571,93.0,95.0,76403,107442.0,138446,-1427.0,-1029.85714285714,0.87,0.9,0.93,36754,4196,11.4164444686293,40387.0,10.9,10.6,13436.0,87591.0,40216.0,141243.0,141243.0,0.0,34791728671555.125,35789875847816.77,41019859280856.266
